4.710000000000000000e+02,3.190000000000000000e+02,6.550000000000000000e+02,5.000000000000000000e+02,3.130000000000000000e+02,6.660000000000000000e+02,5.280000000000000000e+02,3.190000000000000000e+02,6.550000000000000000e+02,4.690000000000000000e+02,7.070000000000000000e+02,3.280000000000000000e+02,5.000000000000000000e+02,6.810000000000000000e+02,3.350000000000000000e+02,5.290000000000000000e+02,6.800000000000000000e+02,3.440000000000000000e+02
4.700000000000000000e+02,3.190000000000000000e+02,6.550000000000000000e+02,5.000000000000000000e+02,3.080000000000000000e+02,6.690000000000000000e+02,5.280000000000000000e+02,3.190000000000000000e+02,6.540000000000000000e+02,4.680000000000000000e+02,7.070000000000000000e+02,3.280000000000000000e+02,5.010000000000000000e+02,6.810000000000000000e+02,3.350000000000000000e+02,5.300000000000000000e+02,6.800000000000000000e+02,3.430000000000000000e+02
4.700000000000000000e+02,3.190000000000000000e+02,6.550000000000000000e+02,5.010000000000000000e+02,3.040000000000000000e+02,6.710000000000000000e+02,5.280000000000000000e+02,3.190000000000000000e+02,6.540000000000000000e+02,4.670000000000000000e+02,7.050000000000000000e+02,3.280000000000000000e+02,5.020000000000000000e+02,6.810000000000000000e+02,3.350000000000000000e+02,5.300000000000000000e+02,6.800000000000000000e+02,3.430000000000000000e+02
4.700000000000000000e+02,3.190000000000000000e+02,6.550000000000000000e+02,5.020000000000000000e+02,2.990000000000000000e+02,6.740000000000000000e+02,5.270000000000000000e+02,3.190000000000000000e+02,6.540000000000000000e+02,4.650000000000000000e+02,7.020000000000000000e+02,3.280000000000000000e+02,5.030000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.310000000000000000e+02,6.800000000000000000e+02,3.420000000000000000e+02
4.690000000000000000e+02,3.190000000000000000e+02,6.560000000000000000e+02,5.030000000000000000e+02,2.960000000000000000e+02,6.750000000000000000e+02,5.270000000000000000e+02,3.190000000000000000e+02,6.530000000000000000e+02,4.640000000000000000e+02,6.990000000000000000e+02,3.290000000000000000e+02,5.040000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.310000000000000000e+02,6.800000000000000000e+02,3.420000000000000000e+02
4.690000000000000000e+02,3.190000000000000000e+02,6.560000000000000000e+02,5.050000000000000000e+02,2.930000000000000000e+02,6.770000000000000000e+02,5.260000000000000000e+02,3.190000000000000000e+02,6.530000000000000000e+02,4.630000000000000000e+02,6.950000000000000000e+02,3.310000000000000000e+02,5.040000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.320000000000000000e+02,6.800000000000000000e+02,3.410000000000000000e+02
4.680000000000000000e+02,3.190000000000000000e+02,6.570000000000000000e+02,5.070000000000000000e+02,2.910000000000000000e+02,6.780000000000000000e+02,5.260000000000000000e+02,3.200000000000000000e+02,6.520000000000000000e+02,4.630000000000000000e+02,6.900000000000000000e+02,3.330000000000000000e+02,5.050000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.320000000000000000e+02,6.800000000000000000e+02,3.410000000000000000e+02
4.670000000000000000e+02,3.190000000000000000e+02,6.570000000000000000e+02,5.080000000000000000e+02,2.890000000000000000e+02,6.790000000000000000e+02,5.250000000000000000e+02,3.200000000000000000e+02,6.520000000000000000e+02,4.620000000000000000e+02,6.860000000000000000e+02,3.350000000000000000e+02,5.050000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.320000000000000000e+02,6.800000000000000000e+02,3.410000000000000000e+02
4.670000000000000000e+02,3.190000000000000000e+02,6.580000000000000000e+02,5.100000000000000000e+02,2.890000000000000000e+02,6.790000000000000000e+02,5.240000000000000000e+02,3.200000000000000000e+02,6.510000000000000000e+02,4.620000000000000000e+02,6.810000000000000000e+02,3.380000000000000000e+02,5.050000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.320000000000000000e+02,6.800000000000000000e+02,3.410000000000000000e+02
4.660000000000000000e+02,3.180000000000000000e+02,6.590000000000000000e+02,5.120000000000000000e+02,2.900000000000000000e+02,6.780000000000000000e+02,5.240000000000000000e+02,3.200000000000000000e+02,6.510000000000000000e+02,4.620000000000000000e+02,6.810000000000000000e+02,3.380000000000000000e+02,5.050000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.320000000000000000e+02,6.850000000000000000e+02,3.380000000000000000e+02
4.650000000000000000e+02,3.180000000000000000e+02,6.590000000000000000e+02,5.140000000000000000e+02,2.910000000000000000e+02,6.780000000000000000e+02,5.230000000000000000e+02,3.200000000000000000e+02,6.500000000000000000e+02,4.620000000000000000e+02,6.810000000000000000e+02,3.380000000000000000e+02,5.050000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.320000000000000000e+02,6.900000000000000000e+02,3.360000000000000000e+02
4.640000000000000000e+02,3.180000000000000000e+02,6.600000000000000000e+02,5.160000000000000000e+02,2.930000000000000000e+02,6.760000000000000000e+02,5.220000000000000000e+02,3.200000000000000000e+02,6.500000000000000000e+02,4.630000000000000000e+02,6.810000000000000000e+02,3.380000000000000000e+02,5.060000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.310000000000000000e+02,6.940000000000000000e+02,3.340000000000000000e+02
4.640000000000000000e+02,3.180000000000000000e+02,6.600000000000000000e+02,5.170000000000000000e+02,2.960000000000000000e+02,6.750000000000000000e+02,5.220000000000000000e+02,3.200000000000000000e+02,6.490000000000000000e+02,4.630000000000000000e+02,6.810000000000000000e+02,3.390000000000000000e+02,5.060000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.310000000000000000e+02,6.980000000000000000e+02,3.330000000000000000e+02
4.630000000000000000e+02,3.180000000000000000e+02,6.600000000000000000e+02,5.190000000000000000e+02,3.000000000000000000e+02,6.730000000000000000e+02,5.210000000000000000e+02,3.200000000000000000e+02,6.490000000000000000e+02,4.640000000000000000e+02,6.810000000000000000e+02,3.390000000000000000e+02,5.070000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.290000000000000000e+02,7.010000000000000000e+02,3.320000000000000000e+02
4.630000000000000000e+02,3.180000000000000000e+02,6.610000000000000000e+02,5.200000000000000000e+02,3.040000000000000000e+02,6.710000000000000000e+02,5.210000000000000000e+02,3.200000000000000000e+02,6.480000000000000000e+02,4.640000000000000000e+02,6.810000000000000000e+02,3.390000000000000000e+02,5.080000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.280000000000000000e+02,7.040000000000000000e+02,3.310000000000000000e+02
4.620000000000000000e+02,3.180000000000000000e+02,6.610000000000000000e+02,5.200000000000000000e+02,3.080000000000000000e+02,6.680000000000000000e+02,5.210000000000000000e+02,3.210000000000000000e+02,6.480000000000000000e+02,4.650000000000000000e+02,6.810000000000000000e+02,3.400000000000000000e+02,5.080000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.270000000000000000e+02,7.060000000000000000e+02,3.310000000000000000e+02
4.620000000000000000e+02,3.180000000000000000e+02,6.610000000000000000e+02,5.210000000000000000e+02,3.130000000000000000e+02,6.650000000000000000e+02,5.200000000000000000e+02,3.210000000000000000e+02,6.480000000000000000e+02,4.660000000000000000e+02,6.810000000000000000e+02,3.400000000000000000e+02,5.090000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.260000000000000000e+02,7.060000000000000000e+02,3.320000000000000000e+02
4.620000000000000000e+02,3.180000000000000000e+02,6.610000000000000000e+02,5.210000000000000000e+02,3.180000000000000000e+02,6.630000000000000000e+02,5.200000000000000000e+02,3.210000000000000000e+02,6.480000000000000000e+02,4.670000000000000000e+02,6.800000000000000000e+02,3.410000000000000000e+02,5.100000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.240000000000000000e+02,7.070000000000000000e+02,3.330000000000000000e+02
4.620000000000000000e+02,3.180000000000000000e+02,6.610000000000000000e+02,5.210000000000000000e+02,3.180000000000000000e+02,6.630000000000000000e+02,5.200000000000000000e+02,3.160000000000000000e+02,6.500000000000000000e+02,4.670000000000000000e+02,6.800000000000000000e+02,3.420000000000000000e+02,5.110000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.230000000000000000e+02,7.060000000000000000e+02,3.340000000000000000e+02
4.620000000000000000e+02,3.180000000000000000e+02,6.610000000000000000e+02,5.210000000000000000e+02,3.180000000000000000e+02,6.630000000000000000e+02,5.210000000000000000e+02,3.110000000000000000e+02,6.530000000000000000e+02,4.680000000000000000e+02,6.800000000000000000e+02,3.420000000000000000e+02,5.120000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.220000000000000000e+02,7.040000000000000000e+02,3.360000000000000000e+02
4.620000000000000000e+02,3.180000000000000000e+02,6.620000000000000000e+02,5.200000000000000000e+02,3.180000000000000000e+02,6.630000000000000000e+02,5.210000000000000000e+02,3.070000000000000000e+02,6.560000000000000000e+02,4.690000000000000000e+02,6.800000000000000000e+02,3.430000000000000000e+02,5.130000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.200000000000000000e+02,7.020000000000000000e+02,3.380000000000000000e+02
4.610000000000000000e+02,3.180000000000000000e+02,6.620000000000000000e+02,5.200000000000000000e+02,3.180000000000000000e+02,6.630000000000000000e+02,5.220000000000000000e+02,3.030000000000000000e+02,6.590000000000000000e+02,4.690000000000000000e+02,6.800000000000000000e+02,3.430000000000000000e+02,5.140000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.190000000000000000e+02,6.990000000000000000e+02,3.410000000000000000e+02
4.610000000000000000e+02,3.180000000000000000e+02,6.620000000000000000e+02,5.190000000000000000e+02,3.180000000000000000e+02,6.630000000000000000e+02,5.230000000000000000e+02,2.990000000000000000e+02,6.620000000000000000e+02,4.700000000000000000e+02,6.800000000000000000e+02,3.440000000000000000e+02,5.140000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.180000000000000000e+02,6.950000000000000000e+02,3.440000000000000000e+02
4.600000000000000000e+02,3.180000000000000000e+02,6.630000000000000000e+02,5.180000000000000000e+02,3.180000000000000000e+02,6.630000000000000000e+02,5.240000000000000000e+02,2.960000000000000000e+02,6.640000000000000000e+02,4.700000000000000000e+02,6.800000000000000000e+02,3.440000000000000000e+02,5.150000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.170000000000000000e+02,6.910000000000000000e+02,3.470000000000000000e+02
4.590000000000000000e+02,3.180000000000000000e+02,6.630000000000000000e+02,5.180000000000000000e+02,3.180000000000000000e+02,6.630000000000000000e+02,5.260000000000000000e+02,2.940000000000000000e+02,6.660000000000000000e+02,4.700000000000000000e+02,6.800000000000000000e+02,3.440000000000000000e+02,5.150000000000000000e+02,6.810000000000000000e+02,3.360000000000000000e+02,5.170000000000000000e+02,6.870000000000000000e+02,3.490000000000000000e+02
